outlink_url,article_url,author_url,outlink,author
https://www.nytimes.com/2017/12/02/opinion/sunday/the-sterile-society.html?rref=collection%2Fcolumn%2Fross-douthat&action=click&contentCollection=opinion&region=stream&module=stream_unit&version=latest&contentPlacement=10&pgtype=collection,https://www.nytimes.com/2018/01/17/opinion/trump-women-race.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://twitter.com/jawillick/status/952676469200867330?refsrc=email&s=11,https://www.nytimes.com/2018/01/17/opinion/trump-women-race.html,https://www.nytimes.com/column/ross-douthat,twitter.com,ross-douthat
https://www.hollywoodreporter.com/news/steve-bannon-trump-tower-interview-trumps-strategist-plots-new-political-movement-948747,https://www.nytimes.com/2018/01/13/opinion/sunday/life-after-liberalism.html,https://www.nytimes.com/column/ross-douthat,hollywoodreporter.com,ross-douthat
https://yalebooks.yale.edu/book/9780300223446/why-liberalism-failed,https://www.nytimes.com/2018/01/13/opinion/sunday/life-after-liberalism.html,https://www.nytimes.com/column/ross-douthat,yalebooks.yale.edu,ross-douthat
https://www.nytimes.com/2018/01/11/opinion/how-democracies-perish.html?_r=0,https://www.nytimes.com/2018/01/13/opinion/sunday/life-after-liberalism.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
http://www.oprah.com/oprahstour/join-oprah-for-oprahs-the-life-you-want-weekend-video,https://www.nytimes.com/2018/01/10/opinion/oprah-winfrey-religion-president.html,https://www.nytimes.com/column/ross-douthat,oprah.com,ross-douthat
https://www.nytimes.com/2014/10/12/fashion/oprah-winfrey-hits-the-road-with-her-life-you-want-weekend-tour.html,https://www.nytimes.com/2018/01/10/opinion/oprah-winfrey-religion-president.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
http://www.nytimes.com/2013/12/22/opinion/sunday/douthat-ideas-from-a-manger.html,https://www.nytimes.com/2018/01/10/opinion/oprah-winfrey-religion-president.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.esalen.org/,https://www.nytimes.com/2018/01/10/opinion/oprah-winfrey-religion-president.html,https://www.nytimes.com/column/ross-douthat,esalen.org,ross-douthat
https://www.samharris.org/waking-up,https://www.nytimes.com/2018/01/10/opinion/oprah-winfrey-religion-president.html,https://www.nytimes.com/column/ross-douthat,samharris.org,ross-douthat
https://www.amazon.com/Bad-Religion-Became-Nation-Heretics/dp/143917833X/ref=pd_sim_14_5?_encoding=UTF8&psc=1&refRID=G76GZACDTWFET58J8RKB,https://www.nytimes.com/2018/01/10/opinion/oprah-winfrey-religion-president.html,https://www.nytimes.com/column/ross-douthat,amazon.com,ross-douthat
http://www.businessinsider.com/oprah-president-america-needs-2020-2018-1,https://www.nytimes.com/2018/01/10/opinion/oprah-winfrey-religion-president.html,https://www.nytimes.com/column/ross-douthat,businessinsider.com,ross-douthat
https://www.theatlantic.com/politics/archive/2018/01/it-was-an-open-secret/549653/,https://www.nytimes.com/2018/01/06/opinion/sunday/trumps-petticoat-government.html,https://www.nytimes.com/column/ross-douthat,theatlantic.com,ross-douthat
https://www.nytimes.com/2017/05/16/opinion/25th-amendment-trump.html?_r=1,https://www.nytimes.com/2018/01/06/opinion/sunday/trumps-petticoat-government.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
